파일명,랜드마크
KETI_SL_0000011259.mp4,"[0.5126211610105302, 0.9001603192753262, 2.7462362686383713e-08, 0.5075690812534757, 0.9162219166755676, -0.005618238614665138, 0.5048013660642836, 0.944309413433075, -0.007494191134658952, 0.5041476918591393, 0.970645633008745, -0.008031206722888682, 0.5036015146308475, 0.9906543890635172, -0.008008468909085624, 0.5035401052898831, 0.9656373394860162, -0.006374641670845449, 0.5049718353483412, 0.9996274246109856, -0.009027111499259869, 0.5056783755620321, 1.0127968324555292, -0.01069382873053352, 0.5064308875136905, 1.0191411442226834, -0.011336946290814214, 0.5076028572188483, 0.9673821926116943, -0.003978828304550714, 0.5088492102093167, 1.0008201003074646, -0.005572575222079952, 0.5094230108790927, 1.0138764050271776, -0.006314766826108098, 0.5105027589533064, 1.020723236931695, -0.006716073620029622, 0.5124334626727634, 0.9667504098680284, -0.0018779291034055252, 0.5141770309872098, 0.9982278744379679, -0.003295208974223998, 0.5145542489157783, 1.011691841814253, -0.003272346030118772, 0.5154269933700562, 1.0197896560033162, -0.0030497507670790786, 0.5171778135829501, 0.9649563034375509, -0.00013593950360599492, 0.5189067224661509, 0.9930730197164748, -0.001366209187027481, 0.5195945004622141, 1.0065191719267104, -0.0009405177907966492, 0.520769026544359, 1.0149895946184795, -0.00013524015311203484]"
KETI_SL_0000011260.mp4,"[0.48423260024615694, 0.900575476033347, -2.8110435630018012e-08, 0.48272461550576345, 0.9176606025014605, -0.005774876003020576, 0.4811169717993055, 0.9466508371489388, -0.007674710583939616, 0.4811297484806606, 0.9724839925765991, -0.008128610598630206, 0.48224037885665894, 0.990173510142735, -0.00796833705057257, 0.47132374559129986, 0.9636150087629046, -0.007983192917890847, 0.47249941740717205, 0.9995959401130676, -0.010566439745681626, 0.4758989470345633, 1.0102120382445199, -0.011971629889948028, 0.4790151630129133, 1.0135690229279655, -0.012381509711433734, 0.473154536315373, 0.9658457040786743, -0.005061981334750142, 0.47624566299574717, 0.9979784233229501, -0.006515891790123922, 0.4800313924040113, 1.004530736378261, -0.006792164041793772, 0.4836577815668924, 1.005188184125083, -0.006967128121427127, 0.47731682658195496, 0.9656724418912616, -0.002272145672967391, 0.4806752928665706, 0.9939296586172921, -0.0032762730261310935, 0.48386095677103313, 0.9998097590037754, -0.0026185496244579554, 0.48706534079142977, 1.0012895890644617, -0.00219505321001634, 0.48247418659073965, 0.9642777272633144, 0.00016388629696198871, 0.48451278465134756, 0.9867941907473973, -0.0007302543090190738, 0.4870022365025112, 0.9931453721863883, -3.9962428023240394e-05, 0.4900364322321756, 0.995744024004255, 0.0008110156299413315]"
KETI_SL_0000011261.mp4,"[0.49581555194324917, 0.8501549462477366, -3.6234955776611364e-09, 0.49443063802189297, 0.8616486191749573, -0.0037695845821872354, 0.49512796600659686, 0.8841633432441287, -0.005121063046519541, 0.49763431482844883, 0.9053819709353976, -0.005364138264364253, 0.5004993114206526, 0.9194785720772214, -0.005205501207253999, 0.4884554280175103, 0.9011971122688718, -0.00746262539178133, 0.4929691619343228, 0.9311550392044915, -0.010095828083447285, 0.49768617418077254, 0.9410180548826853, -0.011493340134620667, 0.5013649033175575, 0.9451606803470187, -0.011983542754832242, 0.4910273253917694, 0.9057029022110833, -0.006007718517341548, 0.4967575603061252, 0.934842179218928, -0.007784818609555562, 0.5016013152069516, 0.9441939493020376, -0.008214094469116794, 0.505566762553321, 0.9486705462137858, -0.008451595747222504, 0.4953610930177901, 0.9076315727498796, -0.004492829212621372, 0.5013757149378458, 0.9351998799377017, -0.005972968272140456, 0.5053656333022647, 0.94469972120391, -0.005713554978784587, 0.5086107585165236, 0.949682871500651, -0.005394197185523808, 0.500328477885988, 0.9077408909797668, -0.0031107032102429205, 0.5049397680494521, 0.9311421248647902, -0.004099843842494819, 0.5075156854258643, 0.9414182007312775, -0.0033311081222361988, 0.509809715880288, 0.9473484290970696, -0.002407738107851603]"
KETI_SL_0000011262.mp4,"[0.5270191840827465, 0.9056824743747711, 2.3856500330765584e-08, 0.5210631564259529, 0.9243747964501381, -0.002658387202245649, 0.51905083283782, 0.951990157365799, -0.003522242812323384, 0.5203762874007225, 0.975435808300972, -0.0037288727799023036, 0.5220374837517738, 0.9923955649137497, -0.0038560018947464414, 0.513430193066597, 0.9699410498142242, -0.005078507121652365, 0.5147463828325272, 1.004961907863617, -0.007739120745100081, 0.5166874974966049, 1.0232722163200378, -0.009487313742283732, 0.5183068849146366, 1.0350709706544876, -0.010329446755349636, 0.518329031765461, 0.9730666950345039, -0.004518261441262439, 0.5203731134533882, 1.0076431408524513, -0.006378195306751877, 0.5225482620298862, 1.0256413221359253, -0.0075400868081487715, 0.5243570245802402, 1.0378844141960144, -0.008275032218080014, 0.5246212147176266, 0.9729258418083191, -0.003962386592320399, 0.5271933861076832, 1.0053364858031273, -0.005405675001384225, 0.5290881283581257, 1.0227172076702118, -0.00587094301590696, 0.5305428840219975, 1.0353435724973679, -0.00612211563566234, 0.5313210040330887, 0.9702306166291237, -0.003493923708447255, 0.5338414534926414, 0.9980625286698341, -0.004925824519887101, 0.5356534011662006, 1.0138809904456139, -0.004799544345587492, 0.5373041816055775, 1.0259102582931519, -0.004267681106284726]"
KETI_SL_0000011263.mp4,"[0.49640779332681134, 0.8336282209916548, 2.265000599198753e-08, 0.4911905418742787, 0.8416281640529633, -0.004032404669983821, 0.4881261722608046, 0.8579994656822898, -0.005645725196121599, 0.4875090338967063, 0.8745547560128298, -0.006376325606569563, 0.4872691875154322, 0.8868663771585985, -0.006768052474151112, 0.4844025888226249, 0.8701581656932831, -0.005966609920671379, 0.48666238513859833, 0.8934445841745897, -0.009049271106381308, 0.4891728569160808, 0.9034372595223513, -0.01091468008235097, 0.4911165860566226, 0.9082174328240481, -0.011782034850594673, 0.48833162405274133, 0.873974391005256, -0.004920066916383803, 0.4911065860228105, 0.896317490122535, -0.00709014431446452, 0.49362320791591296, 0.9056343788450415, -0.008069840196350759, 0.49562624909661035, 0.9104754247448661, -0.00870738130337982, 0.49371181563897565, 0.8761029541492462, -0.004059339196167209, 0.4967741505666213, 0.896364534443075, -0.005960493920032273, 0.49897758798165753, 0.9050640653480183, -0.005994099784981121, 0.5006415004079993, 0.9101491462100636, -0.005872515898028558, 0.4996814050457694, 0.8770309930497949, -0.003444513253105635, 0.5021593137220903, 0.8946343551982533, -0.00497128113548487, 0.5039121942086653, 0.903030048717152, -0.004607355185064741, 0.5055232616988096, 0.9081535041332245, -0.003939605624922974]"
KETI_SL_0000011264.mp4,"[0.5005565716160668, 0.8281641403834025, 2.1218453364705663e-08, 0.4987930986616347, 0.8354682591226366, -0.006572573772347014, 0.49664242068926495, 0.8528502649731107, -0.009697100383669345, 0.4965668320655823, 0.8684664865334829, -0.011361971832229756, 0.4966899984412723, 0.8794377115037706, -0.012788952802818838, 0.489421996805403, 0.872556573814816, -0.01049123753586577, 0.487786697016822, 0.9005829559432136, -0.014167139151444038, 0.48734282122717965, 0.9140012065569559, -0.016502306951830786, 0.4867808355225457, 0.9219114250606961, -0.017883702284759946, 0.49017297228177387, 0.8776648309495714, -0.00828498206101358, 0.4879928496148851, 0.9051116837395562, -0.011027663299399946, 0.4872348341676924, 0.9176260895199246, -0.012424142151657078, 0.4867525001366933, 0.9256487025154961, -0.013558431321548091, 0.4924778276019626, 0.8793902463383145, -0.006193078249149646, 0.49057211147414315, 0.9036892851193746, -0.008536402601748705, 0.489197485976749, 0.9147698481877645, -0.009102139583167931, 0.4881197777059343, 0.9222510655721029, -0.00945331197645929, 0.4957160022523668, 0.8787590066591898, -0.004485640830049912, 0.4938534398873647, 0.8983965913454691, -0.006292413040581677, 0.49256082044707405, 0.908227973514133, -0.006215770195315902, 0.49169721206029254, 0.9151367478900485, -0.005891527070262883]"
KETI_SL_0000011265.mp4,"[0.4949994795024395, 0.7665545344352722, -1.0387145921164631e-08, 0.492158018052578, 0.77449656650424, -0.004755373409167873, 0.4897715859115124, 0.7903416566550732, -0.0065452571398054715, 0.4885033927857876, 0.8055495172739029, -0.007585309174828581, 0.4873625189065933, 0.8167046345770359, -0.008212376891606255, 0.4864630550146103, 0.7978027500212193, -0.004238278255797923, 0.48741962760686874, 0.8196736052632332, -0.0077849154331488535, 0.48894835636019707, 0.832142174243927, -0.010453154827700928, 0.4901156723499298, 0.8404406979680061, -0.011833325261250138, 0.48856865242123604, 0.7989772707223892, -0.0029858638008590788, 0.48955097422003746, 0.8201565220952034, -0.006044590525561944, 0.49083879217505455, 0.8332477994263172, -0.00804673827951774, 0.49202966690063477, 0.8428988270461559, -0.009138501074630767, 0.49188094958662987, 0.7988422773778439, -0.002186312573030591, 0.49323444813489914, 0.8185359984636307, -0.005066996061941609, 0.49435237795114517, 0.831891518086195, -0.0058243249950464815, 0.4952886663377285, 0.8426057137548923, -0.00588294371846132, 0.49562839791178703, 0.7981353215873241, -0.0017252610467721752, 0.49672655016183853, 0.8156210370361805, -0.00409092016343493, 0.4980006404221058, 0.8274451680481434, -0.004280121298506856, 0.4992472343146801, 0.8367196172475815, -0.0038223008159548044]"
KETI_SL_0000011266.mp4,"[0.5017938390374184, 0.9064432382583618, 8.728209599517811e-09, 0.4990592412650585, 0.9230998009443283, -0.005136764069902711, 0.49695371836423874, 0.9503847062587738, -0.006688963883789256, 0.49719368666410446, 0.975640706717968, -0.00696031071129255, 0.49737198650836945, 0.9942507445812225, -0.0068264981237007305, 0.4900940768420696, 0.9702971130609512, -0.006048531286069192, 0.4922958165407181, 1.0038845464587212, -0.008198773954063654, 0.4951532892882824, 1.0196729898452759, -0.00970567055628635, 0.49731384962797165, 1.0291939824819565, -0.010438517550937831, 0.49304066598415375, 0.9724807664752007, -0.00377690841560252, 0.49587297439575195, 1.0048434510827065, -0.0050168313609901816, 0.49866271018981934, 1.0199492573738098, -0.005818269302835688, 0.5010195411741734, 1.029264286160469, -0.0064440646092407405, 0.49778736755251884, 0.9717941507697105, -0.0016988567549560685, 0.5012860037386417, 1.0018269717693329, -0.0029395916644716635, 0.5037332512438297, 1.0167187079787254, -0.0030373430636245757, 0.5057774744927883, 1.026642620563507, -0.003033515706192702, 0.5033402368426323, 0.9695499837398529, 9.437557309865952e-05, 0.5062326267361641, 0.9957887753844261, -0.0012111360956623685, 0.5085460916161537, 1.0096963718533516, -0.0009286396816605702, 0.5108114033937454, 1.0194473266601562, -0.00028466951334849]"
KETI_SL_0000011267.mp4,"[0.47949808463454247, 0.8162841945886612, 1.6166699090547354e-09, 0.4772876501083374, 0.8233684711158276, -0.005645050390739925, 0.4748772643506527, 0.8417566046118736, -0.008494503497786354, 0.47351567074656487, 0.8619368299841881, -0.01009521319065243, 0.4716699458658695, 0.8770216405391693, -0.011334749433444813, 0.4676831290125847, 0.8574813306331635, -0.009363724442664534, 0.467559140175581, 0.8883886933326721, -0.013275925070047379, 0.47064970061182976, 0.9006839990615845, -0.015561172971501946, 0.4730912819504738, 0.9067170917987823, -0.01667661196552217, 0.46873145177960396, 0.8634195849299431, -0.007609399588545784, 0.4689655862748623, 0.8942543640732765, -0.010248941835016012, 0.47190770134329796, 0.9058320447802544, -0.010963114618789405, 0.47435543686151505, 0.912095308303833, -0.011597743607126176, 0.4711971841752529, 0.8674983233213425, -0.006003324951052491, 0.47225791215896606, 0.8959198966622353, -0.008079239167273045, 0.4748520739376545, 0.907036803662777, -0.007418829103698954, 0.4769412577152252, 0.9136845842003822, -0.007003315084148198, 0.4743954949080944, 0.8700669035315514, -0.0048102074943017215, 0.4753859303891659, 0.8942051827907562, -0.006464171710831579, 0.47773852199316025, 0.9045723527669907, -0.005732591294872691, 0.4797860160470009, 0.9112040773034096, -0.004920468052659999]"
KETI_SL_0000011268.mp4,"[0.48148704692721367, 0.8132307901978493, -2.3133118864926416e-08, 0.4792398773133755, 0.8251289315521717, -0.004679421283071861, 0.4769577085971832, 0.8476207107305527, -0.006732865906087682, 0.4753245823085308, 0.8708920106291771, -0.007689281366765499, 0.47393985837697983, 0.8887029513716698, -0.008197008428396657, 0.46963053569197655, 0.8574342615902424, -0.007631703891092911, 0.4686814397573471, 0.8914456553757191, -0.01118396787205711, 0.469520628452301, 0.9065618887543678, -0.013225057336967438, 0.4703955724835396, 0.9145714417099953, -0.01408365328097716, 0.46996840089559555, 0.8600898161530495, -0.0060806651308666915, 0.46920475736260414, 0.8947353437542915, -0.008157689502695575, 0.47067059203982353, 0.9068541303277016, -0.008663361659273505, 0.47240179777145386, 0.9125921279191971, -0.009064201643923298, 0.47215672954916954, 0.8621676303446293, -0.004706173986050999, 0.47199418023228645, 0.8943457715213299, -0.006309499283815967, 0.4734416715800762, 0.9053172133862972, -0.005804326006909832, 0.47494855150580406, 0.9111343063414097, -0.005483760425704531, 0.4754367545247078, 0.8638447485864162, -0.0036746602854691446, 0.4756712168455124, 0.8905075527727604, -0.005221567593252985, 0.476923406124115, 0.9012599773705006, -0.00468700219062157, 0.47834765166044235, 0.9073932357132435, -0.003926267207134515]"
KETI_SL_0000011269.mp4,"[0.5008018650114536, 0.90550846606493, 3.936690085026839e-09, 0.4983707331120968, 0.9221498370170593, -0.004660193459130824, 0.49608035013079643, 0.9494086280465126, -0.0061645909154322, 0.4950609840452671, 0.9737198948860168, -0.0065218955860473216, 0.4942927472293377, 0.9909063950181007, -0.0065309258934576064, 0.48885632678866386, 0.9691478461027145, -0.006024268484907225, 0.4910966083407402, 1.003553792834282, -0.008227678947150707, 0.49452920630574226, 1.0196441039443016, -0.009754127822816372, 0.4973248839378357, 1.0291705206036568, -0.010467958927620202, 0.49147816374897957, 0.9713365212082863, -0.004126039624679834, 0.4942862056195736, 1.0048734247684479, -0.005415403284132481, 0.4977070577442646, 1.020814023911953, -0.006340655381791294, 0.500635176897049, 1.0308205038309097, -0.007045867503620684, 0.49614575132727623, 0.9709302932024002, -0.002362053703109268, 0.49947628378868103, 1.00192641466856, -0.003502766616293229, 0.5024387687444687, 1.0171755626797676, -0.0037207274144748226, 0.504883162677288, 1.0274140536785126, -0.0038508994211952086, 0.5018362775444984, 0.968861036002636, -0.0008590953366365284, 0.5046279244124889, 0.9953456670045853, -0.002105863140513975, 0.5072369463741779, 1.0095401853322983, -0.0019187009129382204, 0.5096167251467705, 1.0196566954255104, -0.0013859660484740743]"
KETI_SL_0000011270.mp4,"[0.48548396304249763, 0.792134840041399, 2.144059257913611e-08, 0.482860941439867, 0.7997572086751461, -0.005190222691453528, 0.48061152920126915, 0.8143102414906025, -0.007121894130250439, 0.4792787544429302, 0.8280994705855846, -0.00804413968580775, 0.47896284982562065, 0.8389878794550896, -0.008571935395593755, 0.47678132727742195, 0.8183311447501183, -0.005973845807602629, 0.4778263233602047, 0.8368970975279808, -0.008885760500561446, 0.4794510193169117, 0.8432874642312527, -0.010931388475000858, 0.48069435358047485, 0.8451544344425201, -0.012094067700672895, 0.4787691943347454, 0.8196261413395405, -0.0046501435863319784, 0.48035332188010216, 0.8358667567372322, -0.006727372878231108, 0.4820537529885769, 0.839458703994751, -0.008011139463633299, 0.48356759175658226, 0.8399599306285381, -0.008873729326296598, 0.48207763582468033, 0.8206764683127403, -0.0036653093957284, 0.4841591380536556, 0.8352819047868252, -0.005631340103718685, 0.4856412522494793, 0.8387943878769875, -0.006063493389319774, 0.48695286735892296, 0.8398684002459049, -0.006235494409338571, 0.4858679883182049, 0.8222122229635715, -0.003060000773984939, 0.487502783536911, 0.8361668139696121, -0.004828263845411129, 0.4887630268931389, 0.8415158428251743, -0.004706462874310091, 0.49001163989305496, 0.8440896309912205, -0.0042268782563041896]"
KETI_SL_0000011271.mp4,"[0.5323593877255917, 0.8554536961019039, 3.266482462294107e-08, 0.5234223566949368, 0.8647906444966793, -0.0033445461995142978, 0.519828375428915, 0.8850832916796207, -0.00476402897038497, 0.5206347480416298, 0.9069561399519444, -0.0054461208783322945, 0.5213643535971642, 0.9252096861600876, -0.005993835859044339, 0.5212060213088989, 0.9021197892725468, -0.005680183210643008, 0.5227749608457088, 0.9289975240826607, -0.008503184304572642, 0.5244239717721939, 0.9431295990943909, -0.010112602030858397, 0.525791309773922, 0.9521058239042759, -0.01085494109429419, 0.5284875780344009, 0.905963409692049, -0.0049141480412799865, 0.5302723683416843, 0.9342544972896576, -0.006912227836437523, 0.530659656971693, 0.9498460739850998, -0.007509542192565277, 0.5308502241969109, 0.9608240351080894, -0.00774874712806195, 0.5358662456274033, 0.9075900353491306, -0.004219292412017239, 0.5379829443991184, 0.9344489574432373, -0.005822746199555695, 0.5382696874439716, 0.9497745931148529, -0.005382636882131919, 0.5383268222212791, 0.9611780606210232, -0.004927951653371565, 0.5427507571876049, 0.9072595164179802, -0.0037096228916198015, 0.544502429664135, 0.9309025630354881, -0.005079665264929645, 0.5450217351317406, 0.9448796808719635, -0.004338402137364028, 0.5456003285944462, 0.9556069858372211, -0.0032914634539338294]"
KETI_SL_0000011272.mp4,"[0.47819873690605164, 0.7590174317359925, -9.487287910836528e-09, 0.4760082095861435, 0.7641979187726975, -0.004209623031783849, 0.4760012447834015, 0.7770174592733383, -0.006379567788098939, 0.4765273630619049, 0.7904861211776734, -0.007887790794484317, 0.47616916596889497, 0.7996363997459411, -0.009107819478958844, 0.4741857975721359, 0.7838858842849732, -0.0067170920548960565, 0.47885890305042267, 0.8039396345615387, -0.010581020242534577, 0.4823976010084152, 0.8114773273468018, -0.012837479379959405, 0.48524129986763, 0.8147171229124069, -0.014025489334017038, 0.4767711639404297, 0.7875301569700242, -0.006163313263095915, 0.4819540709257126, 0.8137962460517884, -0.009989339439198375, 0.48282242119312285, 0.8277577847242356, -0.011038887873291969, 0.4831530719995499, 0.8350077033042907, -0.011306044831871986, 0.4801988899707794, 0.7908596217632293, -0.0057931297895265745, 0.485492479801178, 0.8159290432929993, -0.00922422562725842, 0.4862510561943054, 0.828902330994606, -0.008529972610995173, 0.48655287027359007, 0.8360309034585953, -0.007535327249206603, 0.4838317334651947, 0.7935107827186585, -0.005696149088907987, 0.4879833161830902, 0.8150815457105637, -0.0080162416852545, 0.4888013780117035, 0.8265151590108871, -0.007019548240350559, 0.4893319696187973, 0.8328594028949737, -0.00568652218207717]"
KETI_SL_0000011273.mp4,"[0.5279492512345314, 0.9084510207176208, 4.40639420506983e-08, 0.5203230828046799, 0.9232626631855965, -0.006060258543584496, 0.5156090557575226, 0.9505263343453407, -0.00808114992105402, 0.5149477794766426, 0.9775718376040459, -0.008702908671693876, 0.5140813067555428, 0.9986734315752983, -0.008941594569478184, 0.5148987360298634, 0.9726102128624916, -0.006839452718850225, 0.5155271477997303, 1.0071506276726723, -0.00983390788314864, 0.5168419554829597, 1.0251039415597916, -0.011740741436369717, 0.5180051922798157, 1.0364530831575394, -0.012658009538426995, 0.5209129489958286, 0.9747743755578995, -0.00452126088202931, 0.5215693935751915, 1.0090904831886292, -0.006686225940939039, 0.5225381441414356, 1.026449665427208, -0.007830961782019585, 0.5236799716949463, 1.0377604812383652, -0.008503189543262124, 0.5272517651319504, 0.9742527157068253, -0.0025447232474107295, 0.5284781940281391, 1.0070139095187187, -0.004596378126734635, 0.5292426496744156, 1.0240956395864487, -0.004818087232706603, 0.5300337299704552, 1.0361822843551636, -0.004716863084468059, 0.5332851223647594, 0.9720077514648438, -0.0009620180353522301, 0.5345814153552055, 1.0009896531701088, -0.0029490719971363433, 0.5353962145745754, 1.0167769938707352, -0.00291345735968207, 0.5363095477223396, 1.028069093823433, -0.0023240600057761185]"
KETI_SL_0000011274.mp4,"[0.47981178015470505, 0.8342178910970688, 4.5138612403405887e-08, 0.4750325679779053, 0.8426364250481129, -0.007393379069981165, 0.47093113511800766, 0.8623945191502571, -0.010479288874194026, 0.47030728682875633, 0.8825326710939407, -0.012120901752496138, 0.47078727558255196, 0.8978542014956474, -0.01330269651953131, 0.46591873094439507, 0.8831662572920322, -0.009328967033070512, 0.46467962861061096, 0.9077410884201527, -0.013433260202873498, 0.4649411365389824, 0.9182041808962822, -0.01618448318913579, 0.4648139141499996, 0.9232415221631527, -0.017727970029227436, 0.46872779726982117, 0.8865383826196194, -0.006925227207830176, 0.46693141385912895, 0.9099065661430359, -0.010193437512498349, 0.46642933040857315, 0.9194203540682793, -0.012078225146979094, 0.4662700742483139, 0.9241657890379429, -0.013357215793803334, 0.47273630276322365, 0.886810440570116, -0.004906773341645021, 0.4718562811613083, 0.9065752811729908, -0.00809598554042168, 0.47168952599167824, 0.9147916845977306, -0.009177564817946404, 0.47177110612392426, 0.9200219176709652, -0.009576081007253379, 0.4772687740623951, 0.8849521018564701, -0.003393507591681555, 0.4765258990228176, 0.9018695801496506, -0.005981503534712829, 0.4763237237930298, 0.909916702657938, -0.00645893786168017, 0.47652770206332207, 0.9153255894780159, -0.006335292197036324]"
KETI_SL_0000011275.mp4,"[0.4880746454000473, 0.7927822023630142, 1.0482165357927897e-08, 0.4832950457930565, 0.7967631332576275, -0.005630605926853605, 0.4785001501441002, 0.8097727261483669, -0.008029577642446384, 0.4765476584434509, 0.8236986882984638, -0.009119484457187355, 0.47538112476468086, 0.8338735848665237, -0.009772281104233116, 0.4749191105365753, 0.8282357417047024, -0.008842916169669479, 0.47204677388072014, 0.8513328693807125, -0.012670083728153259, 0.4743514284491539, 0.8629836365580559, -0.014737368212081492, 0.47673797234892845, 0.8689201399683952, -0.015726535231806338, 0.4783750958740711, 0.8333717845380306, -0.007161123648984358, 0.47568444535136223, 0.8561799228191376, -0.010133337927982211, 0.4780189245939255, 0.866880364716053, -0.010975761106237769, 0.480555959045887, 0.8727108165621758, -0.01154933258658275, 0.48279066756367683, 0.8365862593054771, -0.005717495710996445, 0.4810905419290066, 0.8574722409248352, -0.008552117316867225, 0.48307133838534355, 0.8676907196640968, -0.008284838797408156, 0.4851002022624016, 0.8739612065255642, -0.007882693447754718, 0.48753518983721733, 0.8382696770131588, -0.004597793929860927, 0.4860687889158726, 0.8559524677693844, -0.007061042917484883, 0.48770707845687866, 0.8654674738645554, -0.006774843146558851, 0.4897294454276562, 0.8716527111828327, -0.006110935748438351]"
KETI_SL_0000011276.mp4,"[0.4934552349150181, 0.8782031387090683, 4.5424416006412116e-08, 0.48954109102487564, 0.887204997241497, -0.007832182192942128, 0.4851357974112034, 0.9063896462321281, -0.011537515209056437, 0.4831305555999279, 0.9247588440775871, -0.013639350945595652, 0.4819709360599518, 0.9384186118841171, -0.0153333650669083, 0.4806285947561264, 0.9265732020139694, -0.010864335403311998, 0.47897515818476677, 0.9551718533039093, -0.014990468276664615, 0.47860119864344597, 0.970189668238163, -0.01753048086538911, 0.47802428901195526, 0.9803305268287659, -0.018952593440189958, 0.48343275114893913, 0.932378351688385, -0.00818718722439371, 0.4812432751059532, 0.9609761834144592, -0.01141476392513141, 0.4801531732082367, 0.9756645038723946, -0.012969749048352242, 0.47921204194426537, 0.9855857491493225, -0.014116801030468196, 0.4869919419288635, 0.9357316792011261, -0.005840782141603995, 0.4853503853082657, 0.9628596007823944, -0.008744974024011753, 0.48406389728188515, 0.9766837507486343, -0.009585038940713275, 0.4829224869608879, 0.9867597818374634, -0.009975600449251942, 0.4906408488750458, 0.9373111501336098, -0.004033333883853629, 0.4889906868338585, 0.9614227190613747, -0.006337308139336528, 0.48797397315502167, 0.9743758589029312, -0.006688369030598551, 0.487155444920063, 0.9837500005960464, -0.006605120011954568]"
KETI_SL_0000011277.mp4,"[0.5024208691385057, 0.8548764718903435, 2.2839095405026278e-08, 0.49738191896014744, 0.8685234122806125, -0.0048030721825651, 0.49222905106014675, 0.8928420344988505, -0.006369008605057995, 0.4892929494380951, 0.9151899483468797, -0.006747568595326609, 0.4864888820383284, 0.9313921067449782, -0.0067556677386164665, 0.48679584595892167, 0.9103667537371317, -0.006670855852361355, 0.48548800746599835, 0.9428244564268324, -0.00951348682348099, 0.48560646176338196, 0.9601686729325188, -0.011322209145873785, 0.4857669240898556, 0.9717647102144029, -0.012283468825949563, 0.48984002735879684, 0.9131982856326633, -0.004975010822009709, 0.48853103319803876, 0.9459336267577277, -0.007256882316950295, 0.4884050488471985, 0.9630938900841607, -0.008537677220172353, 0.4886419243282742, 0.9744496809111701, -0.009369202009919617, 0.4943294823169708, 0.9143894712130228, -0.0034282263287524176, 0.49387894074122113, 0.9444872273339165, -0.00554973532497469, 0.49380192822880214, 0.9608391854498122, -0.0062733830806488795, 0.4940541982650757, 0.9724830985069275, -0.006567194333911175, 0.49957156512472367, 0.9146553675333658, -0.0021430725205896627, 0.4996204906039768, 0.9404001633326212, -0.004139508521701727, 0.49996185302734375, 0.9550319843822055, -0.0044775549322366714, 0.50055417087343, 0.9656929638650682, -0.004282122076902952]"
KETI_SL_0000011278.mp4,"[0.47435692449410755, 0.781195675333341, -1.567812161577346e-08, 0.4691914568344752, 0.7910885115464529, -0.005686340717754017, 0.46446579694747925, 0.807324081659317, -0.00829373620217666, 0.4615621268749237, 0.8236525903145472, -0.00990154625227054, 0.45811766882737476, 0.8355220407247543, -0.011197356681805104, 0.4601100633541743, 0.8240919460852941, -0.008680294752897074, 0.4595601111650467, 0.8502707084019979, -0.013673583821703991, 0.46070316433906555, 0.8616614242394766, -0.016952304790417354, 0.4618666221698125, 0.8673809915781021, -0.01857566274702549, 0.46370065212249756, 0.8283016085624695, -0.007476944864417116, 0.46444563567638397, 0.8533923427263895, -0.011770665956040224, 0.4658438265323639, 0.8641272733608881, -0.013947653817012906, 0.46728819608688354, 0.8700137436389923, -0.015257578420763215, 0.46813256045182544, 0.8298309395710627, -0.006549522532926251, 0.46962819000085193, 0.8525743087132772, -0.010881998382198313, 0.4710887670516968, 0.8626968065897623, -0.011818759453793367, 0.47242240607738495, 0.8691793332497278, -0.011945444896506766, 0.47278405725955963, 0.829719603061676, -0.005962275453687956, 0.4745345215002696, 0.8488927880922953, -0.009664203207648825, 0.47588519752025604, 0.8583283871412277, -0.010060843584748605, 0.4772692571083705, 0.8645056784152985, -0.009692303642320136]"
KETI_SL_0000011279.mp4,"[0.48282553468431744, 0.8839460866791862, 1.8179549865493527e-08, 0.48141902685165405, 0.8973202875682286, -0.005557024529220403, 0.4792390082563673, 0.9217521292822701, -0.0077717397445147595, 0.4778386354446411, 0.9448724985122681, -0.008855204463803343, 0.4761985582964761, 0.962055001940046, -0.009468788281083107, 0.4723776068006243, 0.9461687036923, -0.006309570578326072, 0.4727876995291029, 0.9802299823079791, -0.008926635574815529, 0.4747400965009417, 0.9951627765383039, -0.010645025085458266, 0.47670696462903706, 1.0041685359818595, -0.011497320530387307, 0.4739326068333217, 0.9497817073549543, -0.0043055887799710035, 0.47501941663878305, 0.9841977613312858, -0.0062609344188656125, 0.4771432706287929, 0.9988545434815543, -0.007319008665425437, 0.4792131781578064, 1.0076935120991297, -0.008042899958257164, 0.47695655482155935, 0.9505310910088676, -0.0026048755888561054, 0.4785005194800241, 0.9827326536178589, -0.0045210258353368515, 0.48059295756476267, 0.9965356247765678, -0.004716581299102732, 0.4826822110584804, 1.0056679844856262, -0.004638923631448831, 0.4806800271783556, 0.9494329605783735, -0.0012629790497677667, 0.4817946766104017, 0.977205787386213, -0.0025967713112809826, 0.4833381175994873, 0.9895151257514954, -0.0021698875352740288, 0.4850878970963614, 0.9977242861475263, -0.0014931066211179963]"
